spotify_track_uri,platform,ms_played,track_name,artist_name,album_name,reason_start,reason_end,shuffle,skipped,date,time,hour,time_of_day,text_features,recommended_tracks
64TfFd7POUVMkdIP6xO792,android,2310,Just Because - 2004 DSD remaster,Elvis Presley,Elvis At Sun,clickrow,endplay,True,False,2016-06-11,00:10:00,0,Late Night,Just Because - 2004 DSD remaster Elvis Presley,"Just Because - 2004 DSD remaster, You're A Heartbreaker - 2004 DSD remaster, Tomorrow Night - 2004 DSD remaster, Tomorrow Night - 2004 DSD remaster, Harbor Lights - 2004 DSD remaster, Just Because, Just Because, Just Because, Just Because, Milkcow Blues Boogie - 2004 DSD remaster"
7Ie9W94M7OjPoZVV216Xus,android,1772,Not Afraid,Eminem,Recovery,fwdbtn,fwdbtn,True,False,2022-06-05,10:36:00,10,Morning,Not Afraid Eminem,"Too Afraid to Love, Too Afraid To Love, Too Afraid to Love You, Lose Yourself, Headlights, Love The Way You Lie, Till I Collapse, Rhyme Or Reason, Here Comes The Sun - Remastered 2009, Times Like These"
4Ofg5uuH7qqDIXpAJMpXZV,android,540,Rayando el Sol,Maná,Falta Amor,fwdbtn,fwdbtn,True,False,2020-07-25,05:17:00,5,Morning,Rayando el Sol Maná,"Rayando el Sol, El Sol No Regresa, En El Muelle de San Blas, Mariposa Traicionera, Mariposa Traicionera, Clavado en Un Bar, Clavado en Un Bar, Clavado en Un Bar, Clavado en Un Bar, Bendita Tu Luz"
5yh0phgrkE0qQeWJs3x3hf,android,199133,Fawkes Is Reborn,John Williams,Harry Potter and The Chamber of Secrets/ Original Motion Picture Soundtrack,trackdone,trackdone,False,False,2024-01-23,19:15:00,19,Evening,Fawkes Is Reborn John Williams,"Fawkes Is Reborn, Fawkes the Phoenix, Fawkes the Phoenix, Finale, Leaving Hogwarts, Leaving Hogwarts, Leaving Hogwarts, Leaving Hogwarts, Reunion of Friends, Reunion of Friends"
2C0OjnGfF3u9HMwDfOvLSJ,android,8148,The Taming of Smeagol,Howard Shore,The Lord of the Rings: The Two Towers (Original Motion Picture Soundtrack),fwdbtn,fwdbtn,False,False,2017-04-20,20:25:00,20,Evening,The Taming of Smeagol Howard Shore,"Three Is Company, Three Is Company, Three Is Company, The Shire, The Shire, The Mûmakil, Many Meetings, A Knife in the Dark, Concerning Hobbits, Concerning Hobbits"
57ZXcBtCZXSg9TVV5xRdnR,android,2337,Vertigo,U2,How To Dismantle An Atomic Bomb,remote,endplay,True,False,2020-12-15,01:11:00,1,Late Night,Vertigo U2,"Vertigo, With Or Without You, Desire, Beautiful Day, Ordinary Love, Here Comes The Sun - Remastered 2009, Times Like These, Alone Together, Memories, In the Flesh?"
4HIunZLibo5KfbYIQRrHSu,android,2104,You Shook Me - Remaster,Led Zeppelin,Led Zeppelin,fwdbtn,fwdbtn,True,False,2018-08-05,21:13:00,21,Night,You Shook Me - Remaster Led Zeppelin,"You Shook Me - Remaster, What Is and What Should Never Be - Remaster, What Is and What Should Never Be - Remaster, That's the Way - Remaster, How Many More Times - Remaster, How Many More Times - Remaster, Friends - Remaster, Friends - Remaster, Friends - Remaster, Sick Again - Remaster"
2cQGln8y7OgSOLxSHkgehd,android,143706,Goodbye - Home Demo,The Beatles,Abbey Road,trackdone,trackdone,False,False,2019-10-11,04:05:00,4,Late Night,Goodbye - Home Demo The Beatles,"Goodbye - Home Demo, Goodbye - Home Demo, When I Get Home - Remastered 2009, When I Get Home - Remastered 2009, Hello, Goodbye - Remastered 2009, Cry Baby Cry - Esher Demo, No Good in Goodbye, No Good in Goodbye, Junk - Esher Demo, She's Leaving Home - Remastered 2009"
7bglJCaprPQTfDfovdJS2h,android,4201,Blue Suede Shoes,Carl Perkins,The Dance Album,fwdbtn,fwdbtn,True,False,2017-10-13,20:42:00,20,Evening,Blue Suede Shoes Carl Perkins,"Blue Suede Shoes, Behind Blue Eyes, Behind Blue Eyes, Deep Blue, Blue Red And Grey, Tangled up in Blue, Tangled up in Blue, Tangled up in Blue, Blue Moon, The Nazz Are Blue"
7sVKPV1W2UZ0rR77GeAimi,android,355866,Stand by Me - Remastered,Oasis,Be Here Now,trackdone,trackdone,True,False,2024-11-08,23:15:00,23,Night,Stand by Me - Remastered Oasis,"Stand by Me - Remastered, All Around the World - Remastered, All Around the World - Remastered, All Around the World - Remastered, All Around the World - Remastered, I Can't Stand It, Some Might Say - Remastered, Some Might Say - Remastered, Wonderwall - Remastered, Wonderwall - Remastered"
37sINbJZcFdHFAsVNsPq1i,android,13910,Superheroes,The Script,No Sound Without Silence,fwdbtn,endplay,True,False,2018-03-15,05:58:00,5,Morning,Superheroes The Script,"Superheroes, I'm Yours, I'm Yours, I'm Yours, Nothing, Nothing, If You Could See Me Now, If You Could See Me Now, Nothing, For the First Time"
1P49MJhU5vzttesFxw3dOM,android,17627,Three Little Birds,Bob Marley & The Wailers,Exodus,appload,trackdone,True,False,2018-09-02,00:08:00,0,Late Night,Three Little Birds Bob Marley & The Wailers,"Three Little Birds, Three Little Birds, Three Little Birds, Up with the Birds, Every Little Thing - Remastered 2009, Every Little Thing - Remastered 2009, Bob Dylan's Blues, Bob Dylan's Blues, Bob Dylan's Blues, Bob Dylan's Dream"
7MRn6wgG0ReDRNYV5wJeGX,android,13630,In Repair,John Mayer,Continuum,fwdbtn,fwdbtn,True,False,2019-04-09,23:48:00,23,Night,In Repair John Mayer,"In Repair, In Repair, In Repair, In Repair, In Repair, In Repair - Acoustic, In Repair - Acoustic, In the Blood, In the Blood, In the Blood"
5b9G4dtK3Tdguuy9BO3Nwo,android,720,You Can't Do That - Remastered 2009,The Beatles,A Hard Day's Night,appload,fwdbtn,True,False,2020-11-02,20:41:00,20,Evening,You Can't Do That - Remastered 2009 The Beatles,"Because - Remastered 2009, Two Of Us - Remastered 2009, You Can't Do That - Remastered 2009, Something - Remastered 2009, Back In The U.S.S.R. - Remastered 2009, I Call Your Name - Remastered 2009, Here, There And Everywhere - Remastered 2009, I Me Mine - Remastered 2009, You Can't Do That - Remastered 2009, You Can't Do That - Remastered 2009"
5eVjE8FDSDXQLSbTZSA5Qv,android,203506,Buckets of Rain,Bob Dylan,Blood On The Tracks,clickrow,trackdone,True,False,2019-11-03,18:41:00,18,Evening,Buckets of Rain Bob Dylan,"Buckets of Rain, Buckets of Rain, Bob Dylan's Blues, Bob Dylan's Blues, Bob Dylan's Blues, Bob Dylan's Dream, Bob Dylan's Dream, Bob Dylan's Dream, A Hard Rain's A-Gonna Fall, The Man in Me"
7D5WsIISgiaBTfgubAuU4Z,android,2071,"Give My Love to Rose - Live at Folsom State Prison, Folsom, CA - January 1968",Johnny Cash,At Folsom Prison,fwdbtn,fwdbtn,True,False,2018-05-29,05:34:00,5,Morning,"Give My Love to Rose - Live at Folsom State Prison, Folsom, CA - January 1968 Johnny Cash","Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968, Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968, Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968, The Wall - Live at Folsom State Prison, Folsom, CA - January 1968, The Wall - Live at Folsom State Prison, Folsom, CA - January 1968, Cocaine Blues - Live at Folsom State Prison, Folsom, CA - January 1968, Send a Picture of Mother - Live at Folsom State Prison, Folsom, CA - January 1968, Send a Picture of Mother - Live at Folsom State Prison, Folsom, CA - January 1968, Send a Picture of Mother - Live at Folsom State Prison, Folsom, CA - January 1968, Flushed from the Bathroom of Your Heart - Live at Folsom State Prison, Folsom, CA - January 1968"
2iGtdYI4lI0jDpnxJOqZRw,android,1961,Hey Jude - Remastered 2009,The Beatles,Past Masters,fwdbtn,fwdbtn,True,False,2018-07-02,05:21:00,5,Morning,Hey Jude - Remastered 2009 The Beatles,"Hey Jude - Remastered 2009, Kansas City / Hey-Hey-Hey-Hey - Medley / Remastered 2009, Hey Jude, Here, There And Everywhere - Remastered 2009, Because - Remastered 2009, Two Of Us - Remastered 2009, You Can't Do That - Remastered 2009, Something - Remastered 2009, Back In The U.S.S.R. - Remastered 2009, I Call Your Name - Remastered 2009"
7sapKrjDij2fpDVj0GxP66,android,257133,She Will Be Loved,Maroon 5,Songs About Jane,trackdone,trackdone,True,False,2023-12-29,12:33:00,12,Afternoon,She Will Be Loved Maroon 5,"She Will Be Loved, She Will Be Loved, She Will Be Loved, She Will Be Loved, Memories, Memories, Memories, Memories, Memories, Memories"
3CPID5jKTRXhTK3yHf66KX,windows,215533,Another One Bites The Dust,Queen,The Game,trackdone,trackdone,True,False,2017-09-09,23:35:00,23,Night,Another One Bites The Dust Queen,"Another One Bites The Dust, Another One Bites The Dust, Another One Bites The Dust, Another One Bites The Dust, Dust, Dust, Dust, The March Of The Black Queen - Remastered 2011, Dust in the Wind, Dust in the Wind"
476V2d6iA2tWXgQboKmTtA,android,1060,Father And Son,Yusuf / Cat Stevens,Tea For The Tillerman,fwdbtn,fwdbtn,True,True,2023-02-06,01:34:00,1,Late Night,Father And Son Yusuf / Cat Stevens,"Father And Son, Father And Son, Father And Son, Can't Keep It In, Sitting, Sitting, Moonshadow, Oh Very Young, Oh Very Young, Oh Very Young"
3uNcNOaxl0cvfiYhWnZe6x,android,216027,Honey Slider,Houndmouth,Little Neon Limelight,trackdone,trackdone,False,False,2020-09-01,18:01:00,18,Evening,Honey Slider Houndmouth,"Honey Slider, Honey Don't - Remastered 2009, Honey Don't - Remastered 2009, Honey Don't - Remastered 2009, Honey Don't - Remastered 2009, Good For You, Say It, Honey Pie - Remastered 2009, Darlin', Darlin'"
5uECZjznd7mli6JEfTIpU5,android,58788,Lovers' Eyes,Mumford & Sons,Babel,trackdone,unexpected-exit-while-paused,True,False,2020-10-08,23:37:00,23,Night,Lovers' Eyes Mumford & Sons,"Lovers' Eyes, Lovers' Eyes, Lovers' Eyes, Lovers' Eyes, Forever, I Will Wait, The Cave, The Cave, The Cave, The Cave"
60m29Z8TtocKOqDlQEbwUS,android,221040,The Entertainer,Billy Joel,Streetlife Serenade,backbtn,trackdone,True,False,2021-08-21,04:32:00,4,Late Night,The Entertainer Billy Joel,"The Entertainer, The Entertainer, The Entertainer, My Life, My Life, My Life, You're My Home, You May Be Right, Tell Her About It, Tell Her About It"
4UwXFiG9R0hy6ry3sGcQfO,android,872,Give Me Something,The Mud Howlers,R.R.R,fwdbtn,fwdbtn,True,False,2018-10-26,22:03:00,22,Night,Give Me Something The Mud Howlers,"Give Me Something, R.R.R, R.R.R, Dust, Dust, Dust, The Beast, The Beast, The Beast, Age of Light"
4C4Pduzp8LfAtQXHAGQWM5,android,2340,Sedated,Hozier,Hozier,fwdbtn,fwdbtn,True,False,2017-01-10,21:51:00,21,Night,Sedated Hozier,"Sedated, To Be Alone, From Eden, From Eden, From Eden, From Eden, From Eden, Take Me To Church, Take Me To Church, Take Me To Church"
3idqWaBn3mRdsIodCU6uBi,android,158994,Roll Over Beethoven - Remastered 2009,The Beatles,With The Beatles,trackdone,logout,True,False,2017-06-01,18:04:00,18,Evening,Roll Over Beethoven - Remastered 2009 The Beatles,"Roll Over Beethoven - Remastered 2009, Roll Over Beethoven, Roll Over Beethoven, Here, There And Everywhere - Remastered 2009, Because - Remastered 2009, Two Of Us - Remastered 2009, You Can't Do That - Remastered 2009, Something - Remastered 2009, Back In The U.S.S.R. - Remastered 2009, I Call Your Name - Remastered 2009"
3J3QIu6iYhLYorved4Hb4k,android,1563,I Don't Care If the Sun Don't Shine,Elvis Presley,For LP Fans Only,fwdbtn,fwdbtn,True,False,2022-07-24,02:43:00,2,Late Night,I Don't Care If the Sun Don't Shine Elvis Presley,"I Don't Care If the Sun Don't Shine, They Don't Care About Us, I Don't Care (with Justin Bieber), I Don't Care (with Justin Bieber), I Don't Care (with Justin Bieber), I Love You Because - Take 2, I Love You Because - Take 2, Just Because, Just Because, Just Because"
4p6MgmArcqgKwbd5ODy8nX,android,708,Steppin' Out - Stereo Instrumental,James Bracken,Blues Breakers,fwdbtn,fwdbtn,True,False,2021-09-25,00:09:00,0,Late Night,Steppin' Out - Stereo Instrumental James Bracken,"Steppin' Out - Stereo Instrumental, Steppin' Out - Stereo Instrumental, Hideaway - Stereo Instrumental, Move Together, Move Together, Get Out While You Can, Get Out While You Can, Move Together, Piggies - Take 12 / Instrumental Backing Track, Another Man - Stereo"
2pAD0PKMUMtxlMvz33tYzB,android,12994,Is This It,The Strokes,Is This It,fwdbtn,fwdbtn,True,False,2017-01-12,05:27:00,5,Morning,Is This It The Strokes,"You Only Live Once, You Only Live Once, Take It Or Leave It, Take It Or Leave It, At The Door, At The Door, At The Door, Selfless, Under Control, Selfless"
1tXtGZuPA0JWNgdzk9SFyr,android,258666,I Can Change,Brandon Flowers,The Desired Effect,trackdone,trackdone,True,False,2019-07-29,16:08:00,16,Afternoon,I Can Change Brandon Flowers,"I Can Change, I Can Change, The Way It's Always Been, Only The Young, Magdalena, Magdalena, Jilted Lovers & Broken Hearts, Welcome To Fabulous Las Vegas, We Change, We Wait, Waiting On the World to Change"
2JDMJhjJmx2GtMz5HFSTim,android,202840,Life In Color,OneRepublic,Native,trackdone,trackdone,True,False,2022-09-30,18:05:00,18,Evening,Life In Color OneRepublic,"Life In Color, Life In Color, Light It Up, Feel Again, Can’t Stop, Something I Need, This Is Your Life, This Is Your Life, This Is Your Life, This Is Your Life"
2fXKyAyPrEa24c6PJyqznF,android,351626,Common People - Full Length Version,Pulp,Different Class,trackdone,trackdone,True,False,2021-10-01,04:34:00,4,Late Night,Common People - Full Length Version Pulp,"Common People - Full Length Version, Common People - Full Length Version, Common People - Full Length Version, Common People - Full Length Version, Rock & Roll - Full Length Version; 2015 Remaster, New Age - Full Length Version; 2015 Remaster, Sweet Jane - Full Length Version; 2015 Remaster, People, People, People"
70wYA8oYHoMzhRRkARoMhU,android,220426,When You Were Young,The Killers,Sam's Town,trackdone,trackdone,True,False,2021-09-13,23:37:00,23,Night,When You Were Young The Killers,"When You Were Young, When You Were Young, When You Were Young, When You Were Young, When You Were Young, Show You How, Here With Me, Here With Me, From Here On Out, Show You How"
4j3X4KX8rURekAVIFUhI23,android,0,Perfect,Simple Plan,"No Pads, No Helmets...Just Balls",fwdbtn,fwdbtn,True,False,2019-10-07,21:25:00,21,Night,Perfect Simple Plan,"Perfect, Addicted, I'm Just A Kid, I'm Just A Kid, Welcome to My Life, Welcome to My Life, Welcome to My Life, This Song Saved My Life, This Song Saved My Life, Untitled (How Could This Happen to Me?)"
0s1aSsYlLIEiy16LjFWbdp,android,1373,Dirty Work,Steely Dan,Can't Buy A Thrill,fwdbtn,fwdbtn,False,False,2021-04-27,06:58:00,6,Morning,Dirty Work Steely Dan,"Dirty Work, We Can Work It Out - Remastered 2009, We Can Work It Out - Remastered 2009, Something Good Can Work, Waiting on a Song, Never in My Wildest Dreams, Never in My Wildest Dreams, Never in My Wildest Dreams, Livin' in Sin, Livin' in Sin"
2Lf3qjQOPor0OKC1kKhoUm,android,3233,Another Man - Stereo,John Mayall & The Bluesbreakers,Bluesbreakers,fwdbtn,fwdbtn,True,False,2017-04-20,19:51:00,19,Evening,Another Man - Stereo John Mayall & The Bluesbreakers,"All Your Love - Stereo, All Your Love - Stereo, All Your Love - Stereo, What'd I Say - Stereo, It Ain't Right - Stereo, It Ain't Right - Stereo, Key To Love - Stereo, Steppin' Out - Stereo Instrumental, Steppin' Out - Stereo Instrumental, Hideaway - Stereo Instrumental"
6emHtIOBRWxQWyeN5KEtXg,android,78142,"Va, pensiero",Luciano Pavarotti,Pavarotti & Friends For The Children Of Liberia,appload,trackdone,True,False,2023-07-19,22:24:00,22,Night,"Va, pensiero Luciano Pavarotti","Rigoletto - Bella Figlia Dell'Amore, Va a Nevar, Se Me Va La Voz, Se Me Va La Voz, De Nada Sirve, De Nada Sirve, nadie va a pensar en ti mejor que yo - En Vivo, Here Comes The Sun - Remastered 2009, Times Like These, Alone Together"
6aeOSY6fPsvGTzyXi65pNY,cast to device,235846,Leopard-Skin Pill-Box Hat,Bob Dylan,Blonde On Blonde,trackdone,trackdone,False,False,2020-05-19,15:36:00,15,Afternoon,Leopard-Skin Pill-Box Hat Bob Dylan,"Leopard-Skin Pill-Box Hat, Bob Dylan's Blues, Bob Dylan's Blues, Bob Dylan's Blues, Bob Dylan's Dream, Bob Dylan's Dream, Bob Dylan's Dream, The Man in Me, The Man in Me, The Man in Me"
2NWVWa0dDQoJox3jiixntW,android,230786,Yellow Eyes,Rayland Baxter,Yellow Eyes,fwdbtn,trackdone,False,False,2015-08-31,16:18:00,16,Afternoon,Yellow Eyes Rayland Baxter,"Yellow, Yellow, My Eyes, Behind Blue Eyes, Behind Blue Eyes, Them Eyes, Yellow Submarine - Remastered 2009, Yellow Submarine - Remastered 2009, Yellow Submarine - Remastered 2009, Yellow Submarine - Remastered 2009"
5PDBekCrJHLjMINfGIsZvX,android,23,Nobody but Me,The Jaded Hearts Club,You've Always Been Here,fwdbtn,fwdbtn,True,False,2022-06-05,00:49:00,0,Late Night,Nobody but Me The Jaded Hearts Club,"Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009, Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009, Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009, Sgt. Pepper's Lonely Hearts Club Band - Reprise / Remastered 2009, Sgt. Pepper's Lonely Hearts Club Band - Reprise / Remastered 2009, Sgt. Pepper's Lonely Hearts Club Band (feat. My Morning Jacket, Fever the Ghost & J. Mascis), Someday, Tipsy - Club Mix, Something Good Can Work, In Da Club"
1lUXBhmQYL8k0YkPVV6j6I,android,2557,Hear Your Heart,James Bay,Chaos And The Calm,fwdbtn,fwdbtn,True,False,2018-12-14,08:12:00,8,Morning,Hear Your Heart James Bay,"Move Together, Move Together, Get Out While You Can, Get Out While You Can, Move Together, Let It Go, Let It Go, If You Ever Want To Be In Love, If You Ever Want To Be In Love, Craving"
5qJw5V16ISycNIENMO1RD0,android,7835,On My Way Back Home,Band of Horses,Infinite Arms,clickrow,endplay,False,False,2021-07-10,10:27:00,10,Morning,On My Way Back Home Band of Horses,"On The Way Home, On The Way Home, On The Way Home, On The Way Home, On The Way Home, Long Way From Home, The Way It Was, The Way It Was, The Way It Was, A Long Way from Home (Stereo) - 2014 Remastered Version"
0mRQp2HsSqX1MZuMvonAPN,android,153101,Let Me Roll It - 2010 Remaster,Paul McCartney,Band On The Run,trackdone,fwdbtn,True,False,2018-09-25,00:53:00,0,Late Night,Let Me Roll It - 2010 Remaster Paul McCartney,"Let Me Roll It - 2010 Remaster, Let Me Roll It - 2010 Remaster, Let Me Roll It - Remastered 2010, Mamunia - 2010 Remaster, Mamunia - 2010 Remaster, Mamunia - 2010 Remaster, Mamunia - 2010 Remaster, Mamunia - 2010 Remaster, Mamunia - 2010 Remaster, No Words - 2010 Remaster"
5jW3rF4URMdK7tO2xjS5EI,android,263899,Tal Vez,Paulo Londra,Homerun,trackdone,trackdone,True,False,2021-03-07,07:34:00,7,Morning,Tal Vez Paulo Londra,"Tal Vez, Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles), Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles), La Última Vez, La Última Vez, Solamente Una Vez, Papá Cuéntame Otra Vez, Se Me Olvidó Otra Vez - Unplugged; 2020 Remasterizado, Here Comes The Sun - Remastered 2009, Times Like These"
30qVCFYKBtAENjTIBA8FPZ,android,247626,The River of Dreams,Billy Joel,River Of Dreams,trackdone,trackdone,True,False,2017-08-22,23:30:00,23,Night,The River of Dreams Billy Joel,"My Life, My Life, My Life, You're My Home, You May Be Right, Tell Her About It, Tell Her About It, Tell Her About It, She's Always a Woman, The Entertainer"
7lXOqE38eCr979gp27O5wr,android,1010,If I Knew,Bruno Mars,Unorthodox Jukebox,fwdbtn,fwdbtn,True,False,2020-09-13,01:34:00,1,Late Night,If I Knew Bruno Mars,"If I Knew, If I Knew, When I Was Your Man, It Will Rain, It Will Rain, Marry You, Marry You, Marry You, Marry You, Grenade"
5p3JunprHCxClJjOmcLV8G,android,254173,Walk On the Wild Side,Lou Reed,Transformer,trackdone,trackdone,False,False,2023-01-01,02:00:00,2,Late Night,Walk On the Wild Side Lou Reed,"Walk and Talk It, Wild Child - Remastered, Wild Child - Remastered, There Is No Time, Hold On, Hold On, Going Down, Going Down, Going Down, I'm So Free"
0DXuTw3pGEmZFENXIU0PLo,android,7118,"Yes Sir, No Sir - 2019 Remaster",The Kinks,Arthur or the Decline and Fall of the British Empire,trackdone,fwdbtn,True,False,2022-02-13,23:07:00,23,Night,"Yes Sir, No Sir - 2019 Remaster The Kinks","Yes Sir, No Sir - 2019 Remaster, Yes It Is - Remastered 2009, Yes It Is - Remastered 2009, The Journey to the Grey Havens (feat. Sir James Galway), The Journey to the Grey Havens (feat. Sir James Galway), The Journey to the Grey Havens (feat. Sir James Galway), The Moneygoround - 2014 Remaster, Home - 2019 - Remaster, Home - 2019 - Remaster, Home - 2019 - Remaster"
0vg4WnUWvze6pBOJDTq99k,android,612,You're Beautiful,James Blunt,Back to Bedlam,fwdbtn,fwdbtn,True,False,2018-10-17,06:49:00,6,Morning,You're Beautiful James Blunt,"You're Beautiful, You're Beautiful, Bonfire Heart, Bonfire Heart, Bonfire Heart, Beautiful Day, Move Together, Move Together, Get Out While You Can, Get Out While You Can"
6VZwnDUMkAZs36g6v9MVQX,android,307540,Tomorrow Never Came (feat. Sean Ono Lennon),Lana Del Rey,Lust For Life,trackdone,trackdone,False,False,2021-01-20,01:25:00,1,Late Night,Tomorrow Never Came (feat. Sean Ono Lennon) Lana Del Rey,"Cherry, Doin' Time, Born To Die, Tulsa Jesus Freak, Down, She Came In Through The Bathroom Window - Remastered 2009, She Came In Through The Bathroom Window - Remastered 2009, She Came In Through The Bathroom Window - Remastered 2009, She Came In Through The Bathroom Window - Remastered 2009, Tomorrow Never Knows - Remastered 2009"
0BP2o4rGe7nkQea1JOWMbl,cast to device,389104,We Don't Deserve Love,Arcade Fire,Everything Now,trackdone,trackdone,False,False,2020-05-19,18:41:00,18,Evening,We Don't Deserve Love Arcade Fire,"Everything Now, Everything Now, Everything Now, Crown of Love, Crown of Love, Ruby, Don't Take Your Love To Town, Ruby, Don't Take Your Love To Town, Put Your Money on Me, Wake Up, Wake Up"
60EFFQmSfrNMPUMGnfxBbO,android,3080,Levitate - From The Original Motion Picture “Passengers”,Imagine Dragons,Levitate,fwdbtn,fwdbtn,True,False,2017-10-18,03:01:00,3,Late Night,Levitate - From The Original Motion Picture “Passengers” Imagine Dragons,"Levitate - From The Original Motion Picture “Passengers”, Levitate - From The Original Motion Picture “Passengers”, Levitate - From The Original Motion Picture “Passengers”, Levitate - From The Original Motion Picture “Passengers”, Levitate - From The Original Motion Picture “Passengers”, Levitate - From The Original Motion Picture “Passengers”, Zero - From the Original Motion Picture ""Ralph Breaks The Internet"", Only, Motion Picture Soundtrack, Love"
0h4jHdNzUrV9eGR2PT5R8c,android,3526,Lenny,Stevie Ray Vaughan,Texas Flood (Legacy Edition),trackdone,fwdbtn,True,False,2021-01-08,02:31:00,2,Late Night,Lenny Stevie Ray Vaughan,"Little Wing, Pride and Joy, Pride and Joy, Riviera Paradise, Riviera Paradise, Riviera Paradise, Riviera Paradise, Rude Mood, Rude Mood, Texas Flood"
6wxeosPIr9WrmW6ALWttzv,android,239426,A Blue Bayou,Mireille Mathieu,Une vie d'amour,trackdone,trackdone,True,False,2021-06-04,05:43:00,5,Morning,A Blue Bayou Mireille Mathieu,"A Blue Bayou, A Blue Bayou, Behind Blue Eyes, Behind Blue Eyes, Jambalaya (On The Bayou), Deep Blue, Blue Red And Grey, Tangled up in Blue, Tangled up in Blue, Tangled up in Blue"
3oGRjCpV07tCM5mrYv6iQA,cast to device,340250,"I'm Gonna Find Another You - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer,Where the Light Is: John Mayer Live In Los Angeles,trackdone,trackdone,False,False,2020-04-13,16:23:00,16,Afternoon,"I'm Gonna Find Another You - Live at the Nokia Theatre, Los Angeles, CA - December 2007 John Mayer","I'm Gonna Find Another You - Live at the Nokia Theatre, Los Angeles, CA - December 2007, Out of My Mind - Live at the Nokia Theatre, Los Angeles, CA - December 2007, The Heart of Life - Live at the Nokia Theatre, Los Angeles, CA - December 2007, Neon - Live at the Nokia Theatre, Los Angeles, CA - December 2007, Neon - Live at the Nokia Theatre, Los Angeles, CA - December 2007, Belief - Live at the Nokia Theatre, Los Angeles, CA - December 2007, In Your Atmosphere - Live at the Nokia Theatre, Los Angeles, CA - December 2007, Daughters - Live at the Nokia Theatre, Los Angeles, CA - December 2007, In Your Atmosphere - Live at the Nokia Theatre, Los Angeles, CA - December 2007, Vultures - Live at the Nokia Theatre, Los Angeles, CA - December 2007"
2FDFz5TuYlpP180AUicAcl,android,960,Acá Entre Nos,Vicente Fernández,Que De Raro Tiene,fwdbtn,fwdbtn,True,False,2020-05-31,16:42:00,16,Afternoon,Acá Entre Nos Vicente Fernández,"Mi Viejo, Juan Charrasqueado, Hermoso Cariño, Estos Celos, Que De Raro Tiene, Qué de Raro Tiene, Por Tu Maldito Amor, Por Tu Maldito Amor, Por Tu Maldito Amor, Volver, Volver"
4yffABDkB5A9flvr9vQFck,android,191956,Howlin' for You,The Black Keys,Brothers,fwdbtn,trackdone,True,False,2022-01-02,23:18:00,23,Night,Howlin' for You The Black Keys,"Howlin' for You, The Only One, It's Up to You Now, Nobody but You, Nobody but You, Nobody but You, It's Up to You Now, Black Mud, Black Mud, In Time"
7hN5TKSdRb56uytwIpcUES,android,680,99 Problems,Hugo,Old Tyme Religion,fwdbtn,fwdbtn,True,False,2020-09-25,18:44:00,18,Evening,99 Problems Hugo,"99 Problems, Hopelessly Stoned, Hopelessly Stoned, Release Your Problems, Hurt Makes it Beautiful, Here Comes The Sun - Remastered 2009, Times Like These, Alone Together, Memories, In the Flesh?"
5n0CTysih20NYdT2S0Wpe8,android,225973,Trouble,Cage The Elephant,Tell Me I'm Pretty,trackdone,trackdone,False,False,2020-12-13,02:21:00,2,Late Night,Trouble Cage The Elephant,"Telescope, Telescope, In One Ear, In One Ear, Cigarette Daydreams, Cigarette Daydreams, Trouble, Trouble, Trouble, Trouble"
1Ib5tLTFz8teJPcxZycpj3,android,1864,Light It Up,OneRepublic,Native,fwdbtn,fwdbtn,True,False,2018-12-03,16:43:00,16,Afternoon,Light It Up OneRepublic,"Feel Again, Can’t Stop, In The Light, In The Light, In The Light, Something I Need, What You Wanted, If I Lose Myself, Secrets, I Lived"
1a2iF9XymafjRk56q7oCxo,android,219586,Pride and Joy,Stevie Ray Vaughan,Texas Flood (Legacy Edition),trackdone,trackdone,True,False,2018-06-11,18:03:00,18,Evening,Pride and Joy Stevie Ray Vaughan,"Pride and Joy, Lenny, Little Wing, Riviera Paradise, Riviera Paradise, Riviera Paradise, Riviera Paradise, Rude Mood, Rude Mood, Texas Flood"
52d5S1jsslIvPk3qvUgLmN,android,2357,Busted,The Black Keys,The Big Come Up,fwdbtn,fwdbtn,True,False,2018-06-11,05:29:00,5,Morning,Busted The Black Keys,"Busted, The Only One, It's Up to You Now, Nobody but You, Nobody but You, Nobody but You, It's Up to You Now, Black Mud, Black Mud, In Time"
6Pgkp4qUoTmJIPn7ReaGxL,android,181672,Without You (feat. Sandro Cavazza),Avicii,AVĪCI - 01,playbtn,trackdone,True,False,2020-12-20,03:04:00,3,Late Night,Without You (feat. Sandro Cavazza) Avicii,"Forever Yours - Avicii Tribute, Hall of Fame (feat. will.i.am), My God (feat. Weyes Blood), My God (feat. Weyes Blood), My God (feat. Weyes Blood), My God (feat. Weyes Blood), My God (feat. Weyes Blood), Oasis (feat. Foxes), The Breaking of the Fellowship (feat. ""In Dreams""), The Breaking of the Fellowship (feat. ""In Dreams"")"
